none,医療法人隆星会 木下内科クリニック,大阪市平野区背戸口5-6-29,06-6790-1200,内科，消化器内科，糖尿病内科,大阪府,none,none,none,none,none,none,none
none,医療法人康臣会 四ツ橋腎泌尿器科こじまクリニック,大阪市西区北堀江1-5-14四ツ橋YMビル2階,06-6578-6611,泌尿器科，腎臓内科,大阪府,none,none,none,none,none,none,none
none,優幸会 中村クリニック,大阪市福島区福島7-6-23-303,06-6455-8755,,大阪府,none,none,none,none,none,none,none
none,桜川よしえクリニック,大阪市浪速区桜川2-2-31ザクロコーポレーションビル1階,06-4392-8388,皮膚科，美容皮膚科,大阪府,none,none,none,none,none,none,none
none,医療法人優心 ながよしデンタルクリニック,豊中市向丘3-8-17エスポワール西緑丘1階,06-6844-0002,予防歯科，小児歯科，歯科，歯科矯正歯科，矯正歯科,大阪府,none,none,none,none,none,none,none
none,すみだクリニック,豊中市浜1-30-1,06-6334-321,一般内科，栄養療法・点滴療法，麻酔科　内科,大阪府,none,none,none,none,none,none,none
none,まにわクリニック,大阪府箕面市船場西2-3-9 箕面船場西メディカルセンタ 2F,072-727-1000,内科 循環器,大阪府,none,none,none,none,none,none,none
none,佐竹クリニック,吹田市昭和町10-24竹寅ビル2階,06-6381-0017,一般外科，乳腺外科，消化器科,大阪府,none,none,none,none,none,none,none
none,べる皮ふ科形成外科,大阪市吹田市青山台4-6-25,06-6835-7007,none,大阪府,none,none,none,none,none,none,none
none,医療法人楽樹会 つむぎの森ホームクリニック,高槻市庄所町2番9号,072-648-3360,内科 呼吸器内科 緩和ケア内科 整形外科,大阪府,none,none,none,none,none,none,none
none,医療法人七ふく会 ふくいクリニック,門真市速見町6-3,0667809090,アンチエイジング内科，アンチエイジング外来，健康診断 循環器内科 腎臓内科 脳神経外科,大阪府,none,none,none,none,none,none,none
none,たかはま歯科医院,枚方市津田駅前2丁目17-1-108グランコープ津田1Fたかはま歯科医院　高濱勉,072-896-1180,歯科，歯科口腔外科，矯正歯科,大阪府,none,none,none,none,none,none,none
none,そばじまクリニック,東大阪市荒本北2-2-6クリニックコート東野,06-4309-2525,アンチエイジング，リウマチ・膠原病科，リウマチ科，リハビリテーション科，乳腺外科，乳腺科（予約制），予防接種，健康診断，健診・ドック，婦人科・乳腺・漢方，整形内科，整形外科，整形外科痛み外来，点滴療法，腰痛外来　自費診療科，自由診療，訪問診療，認知症,大阪府,none,none,none,none,none,none,none
none,医療法人英仙会 ひらおかデンタルクリニック,東大阪市昭和町1-2グレイス21　1階,072-943-4618,内科，歯科，美容皮膚科,大阪府,none,none,none,none,none,none,none
none,医療法人弘仁会 坂本医院,東大阪市御幸町11-3,072-981-1551,一般内科，健康診断，消化器内科，皮膚科，認知症,大阪府,none,none,none,none,none,none,none
none,医療法人あすなろ会わたなべ皮フ科形成外科,八尾市北本町1-3-5,072-993-4676,アトピー治療，形成外科，皮膚科・美容皮膚科,大阪府,none,none,none,none,none,none,none
none,医療法人ほりい内科・整形外科クリニック,八尾市恩智北町1-73,072-943-0072,一般内科，整形外科，消化器内科,大阪府,none,none,none,none,none,none,none
none,none,羽曳野市駒ケ谷404番地,072-950-0155,内科，外科,大阪府,none,none,none,none,none,none,none
none,医療法人明新会かとう歯科医院,富田林市本町4-17,0721-20-1000,一般歯科，口腔外科、インプラント，小児外科，矯正歯科、審美歯科,大阪府,none,none,none,none,none,none,none
none,医療法人優樹馨会 いとう歯科医院,泉南郡熊取町小垣内4-1097-3,072-452-6449,歯科，歯科・口腔外科，歯科・歯科口腔外科，矯正歯科，矯正歯科、一般歯科、口腔外科，矯正歯科、審美歯科，訪問診療,大阪府,none,none,none,none,none,none,none
none,としな歯科医院,泉大津市池浦町2丁目6-29,0725-22-4182,,大阪府,none,none,none,none,none,none,none
none,片山土師診療所,堺市中区土師町3-26-26,072-278-0788,内科，皮膚科,大阪府,none,none,none,none,none,none,none
none,大阪がんクリニック,大阪市北区大淀中1丁目1-88梅田スカイビルタワーイースト7階,06-6346-2332,栄養療法・点滴療法，腫瘍内科，自由診療,大阪府,none,none,none,none,none,none,none
none,医療法人はるなクリニック,大阪市淀川区西三国1-3-13コアウイング青山202号室,06-4807-5130,アトピー治療，アレルギー科，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，バイオロジカル療法，ペインクリニック内科，ペインクリニック外科，リハビリテーション科，一般内科，予防接種，健康診断，内科，婦人科・乳腺・漢方，小児科，栄養療法・点滴療法，栄養療法外来，漢方外来，漢方皮膚科,大阪府,none,none,none,none,none,none,none
none,濱本歯科・口腔外科クリニック,大阪市中央区谷町6丁目1-4,06-6766-0118,一般歯科，口腔外科、インプラント，矯正歯科,大阪府,none,none,none,none,none,none,none
none,山中脳神経外科・リハビリクリニック,大阪市阿倍野区天王寺町北3-11-4スギ薬局林寺店2F,06-6710-1515,リハビリテーション科，脳神経外科,大阪府,none,none,none,none,none,none,none
none,水都メディカルクリニック,大阪市福島区福島1-1-51堂島クロスウォーク　4F,06-6451-9020,アンチエイジング科， 消化器内科， 糖尿病内科,大阪府,none,none,none,none,none,none,none
none,辻田歯科医院,守口市寺内町1-11-18,06-6991-0225,アンチエイジング，予防歯科，栄養療法・点滴療法，栄養療法外来，歯周内科（３DS療法），歯周病科，歯科，歯科　こども歯科，歯科・口腔外科，歯科・歯科口腔外科，歯科口腔外科，歯科矯正歯科，自由診療,大阪府,none,none,none,none,none,none,none
none,医療法人茜会 かわさき歯科医院,寝屋川市東大利町11-4,"アクセス
寝屋川市駅　徒歩5分",一般歯科，小児歯科，歯周病科,大阪府,none,none,none,none,none,none,none
none,ルナペインクリニック,東大阪市長堂1-5-6布施駅前セントラルビル2F,06-6753-7790,整形外科，麻酔科,大阪府,none,none,none,none,none,none,none
none,ヒライ歯科醫院,東大阪市若江東町6-1-8,06-6748-0691,オーソモレキュラー栄養療法・点滴療法，一般歯科，口腔外科，小児歯科，栄養療法・点滴療法，歯周病科，歯科，歯科矯正歯科,大阪府,none,none,none,none,none,none,none
none,医療法人 山岡歯科医院,羽曳野市はびきの1-4-6,072-958-6996,一般歯科，小児歯科，歯周病科,大阪府,none,none,none,none,none,none,none
none,none,高石市西取石３－２３－１７,072-262-1121,内科 外科 整形外科,大阪府,none,none,none,none,none,none,none
none,MEDICAL CLINIC 森本医院,堺市東区西野461-6松井ビル1階101,072-234-7755,内科，外科，消化器内科，肛門外科,大阪府,none,none,none,none,none,none,none
none,みやけ内科クリニック,西宮市神楽町11-27ブルーノ夙川 2F,0798-23-3899,アレルギー科， 内科， 呼吸器内科,兵庫県,none,none,none,none,none,none,none
none,大島内科クリニック,姫路市飾磨区構3-233,079-233-3320,内科,兵庫県,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2020/06/6f3372a28a428272de0893a1a245821c.jpg,うしじま歯科矯正クリニック,神戸市灘区森後町3-1-18ミスタードーナツ2階,078-821-9800,口腔外科、インプラント，小児歯科，歯周病科，歯科,兵庫県,"患者様のお話を伺い、治療についての相談や説明を行う専門のトリートメントコーディネーターが在籍しています。
丁寧なカウンセリングを行い、患者様お一人お一人に合わせた治療計画を提案いたします。
最寄り駅から徒歩2分と通院していただきやすい場所にあり、予防処置から矯正・インプラントまで豊富な治療を行っております。","専門分野・得意とする点滴療法
高濃度ビタミンC点滴で免疫力を上げ、歯周病予防に取り組み、また、口腔内細菌から全身疾患へのリスクを下げることや、インプラント手術後の感染や腫れ予防、治癒力を促進させています。
オーソモレキュラー栄養療法を学んでいる管理栄養士が複数名在籍しており、精密血液検査の結果から医療用サプリメントを用いた指導や食事療法など様々な角度からのアプローチも得意としています。","点滴や治療において心掛けていること
高濃度ビタミンC点滴だけでなく、オーソモレキュラー栄養療法を取り入れ、口腔内だけでなく全身の不定愁訴など様々な悩みを持つ患者様にあわせてしっかりとお話を伺い、治療方針にご納得いただいてから治療をすすめていきます。
歯科治療を通して、心も身体も健康になっていただけるよう、スタッフ一同目指しております。","来院を検討中の方へのメッセージ
「なんとなく調子が悪い」や「そういえばここが痛い」などのお身体の不調も、お口の中の炎症からおきている可能性があります。
患者様のご都合にあわせた治療計画を提案いたしますので、気になる症状がございましたらお気軽にご相談ください。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）",https://www.ushijima-dc.com/,理事長　牛嶋星地
https://www.iv-therapy.org/wp-content/uploads/2020/06/1915.jpg,医療法人 煌仁会   森川内科クリニック,尼崎市上坂部1-4-1ミリオンタウン塚口クリニックモール2F,06-6439-7337,内科，呼吸器内科，美容内科,兵庫県,"腹水のがん治療
幹細胞培養上清点滴
漢方測定器を使った検査と診療
AGA","専門分野・得意とする点滴療法
高濃度ビタミンC点滴
NMN点滴","点滴や治療において心掛けていること
患者さんのお悩みや不安をお聞きして、安らいだ気持ちで帰っていただくこと。","来院を検討中の方へのメッセージ
日曜診察してます。木曜日と金曜日は夜20時まで診察してます。
大阪駅から各駅停車で約10分、駐車場は223台でバリアフリー屋根付き。
管理栄養士複数在籍のため、お身体のお悩みや予防医療に対応しています。
美肌検査、葉酸や肥満の検査も承っております。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法,血液オゾン療法,幹細胞培養上清療法",https://www.morikawa-naika-clinic.com/,森川高司
none,東京中央美容外科,診療科目,,美容皮膚科,兵庫県,none,none,none,none,none,none,none
none,井之上メディカルクリニック,神戸市中央区北長狭通2-5-9グランドプラザトーアビル4F,078-325-1585,内科，消化器内科,兵庫県,none,none,none,none,none,none,none
none,医療法人社団怜朋会 ゆかりレディースクリニック,神戸市中央区三宮町1-4-9　ウエシマ本社ビル3階,078-391-7887,婦人科,兵庫県,none,none,none,none,none,none,none
none,none,神戸市中央区古湊通2-2-23斉藤ビル2F,,none,兵庫県,none,none,none,none,none,none,none
none,おおかど歯科医院,神戸市中央区中町通3-1-8ライオンズステーションプラザ神戸1F,078-367-5770,一般歯科，小児歯科，矯正歯科,兵庫県,none,none,none,none,none,none,none
none,オカ・レディース・クリニック,神戸市北区大原3-8-1,078-5862626,アンチエイジング外来，漢方内科　漢方皮膚科，点滴療法，産婦人科，産科（外来検診），自由診療，麻酔科,兵庫県,none,none,none,none,none,none,none
none,久保みずき女性検診クリニック,神戸市西区糀台5-6-3神戸西神オリエンタルホテル3F,078-990-3030,婦人科,兵庫県,none,none,none,none,none,none,none
none,医療法人社団 朝日診療所,神戸市長田区川西通2-3-1　姜 京富,078-643-3686,アンチエイジング，リハビリテーション科，予防医学，予防接種，健康診断，内科，内視鏡内科，在宅診療，整形外科，消化器内科，点滴療法，禁煙外来，統合医療，訪問診療，認知症,兵庫県,none,none,none,none,none,none,none
none,三上内科クリニック,神戸市東灘区向洋町中3-2-2,078-855-5031,アンチエイジング，リハビリテーション科，一般内科，循環器内科,兵庫県,none,none,none,none,none,none,none
none,やすまるクリニック,TEL 078-846-2244,"アクセス
ＪＲ住吉駅から山側へ徒歩5分",内科，消化器内科,兵庫県,none,none,none,none,none,none,none
none,ネクスト動物医療センター,芦屋市川西町3-15,0797-38-5715,犬、ネコ、ウサギ、フェレット、ハムスター，皮膚科など幅広く対応，眼科、外科、内科,兵庫県,none,none,none,none,none,none,none
none,なかにしクリニック,芦屋市船戸町3-23-301芦屋三祐ビル,0797-25-1751,アンチエイジング，がん内科，サプリメント外来，一般内科，予防接種，健康診断，内視鏡内科，外科(乳腺外科・肛門外科)，点滴療法,兵庫県,none,none,none,none,none,none,none
none,たかはしこころのクリニック,尼崎市長洲西通1丁目4-15ディアコート尼崎3階,06-6435-8036,心療内科，精神科,兵庫県,none,none,none,none,none,none,none
none,やまさきファミリークリニック,尼崎市御園町54番地カーム尼崎3F,06-6430-0567,内科，小児科，糖尿病内科,兵庫県,none,none,none,none,none,none,none
none,医療法人社団 杉本歯科クリニック,尼崎市武庫之荘4-1-5,06-6437-2846,アンチエイジング，栄養療法，歯科，歯科・口腔外科，歯科口腔外科，歯科矯正歯科,兵庫県,none,none,none,none,none,none,none
none,サルース苦楽園クリニック,西宮市南越木岩町11-10 3FTH医療ビル苦楽園,0798-73-3603,循環器内科 内科,兵庫県,none,none,none,none,none,none,none
none,ひろい内科クリニック,西宮市甲子園口4-22-22,0798-63-0990,癌内科，美容内科,兵庫県,none,none,none,none,none,none,none
none,ほりいクリニック,西宮市今津社前町2-5-104,0798-33-1036,内科，心療内科,兵庫県,none,none,none,none,none,none,none
none,ファミリークリニックあぼし,姫路市余部区下余部362-1,079-271-3001,リハビリテーション科，内分泌内科，内科，呼吸器内科，小児科，循環器内科，消化器内科,兵庫県,none,none,none,none,none,none,none
none,ナカムラクリニック,神戸市中央区元町通4丁目4-8　タイムスビル7階,078-599-9122,内科，心療内科，精神科,兵庫県,none,none,none,none,none,none,none
none,かきぎ認知症しあわせクリニック,神戸市灘区中原通2丁目１－１８－１０１ 岡田ビル,078-801-7777,精神科 心療内科,兵庫県,none,none,none,none,none,none,none
none,ルークス芦屋クリニック,芦屋市大原町8-2　2階,0797-23-6033,内科，心療内科，消化器内科,兵庫県,none,none,none,none,none,none,none
none,あさくら皮フ科クリニック,西宮市甲子園口2-4-10,0798-68-1211,アトピー治療，アンチエイジング，小児皮膚科，皮膚科・美容皮膚科,兵庫県,none,none,none,none,none,none,none
none,医療法人夢生会 さくやクリニック,伊丹市西台1-1-1 伊丹リータ５F,0727-81-8878,心療内科 精神科 美容皮膚科,兵庫県,none,none,none,none,none,none,none
none,あしだメディカルクリニック,丹波市柏原町母坪327-1,0795-73-1800,循環器内科，糖尿病内科,兵庫県,none,none,none,none,none,none,none
none,みこ皮膚科クリニック,姫路市南今宿2-39,079-298-1535,皮膚科・美容皮膚科,兵庫県,none,none,none,none,none,none,none
none,明石桜町柏木歯科医院,明石市桜町14-19KUKIビル3階,078-912-7658,アンチエイジング，アンチエイジング外来，サプリメント外来，デジタル歯科，形成外科，歯科矯正歯科，皮膚科・美容皮膚科，矯正歯科，美容皮膚科，自由診療,兵庫県,none,none,none,none,none,none,none
none,医療法人青心会 郡山青藍病院,大和郡山市本庄町1-1,0743-56-8000,総合診療科　 腰痛外来 脳神経外科　整形外科，　 自費診療科,奈良県,none,none,none,none,none,none,none
none,あゆみ皮フ科クリニック,奈良市右京1-3-4サンタウンプラザすずらん南館1階,0742-70-0012,皮膚科,奈良県,none,none,none,none,none,none,none
none,医療法人 祥淳会松平・畠医科歯科クリニック,和歌山市鷹匠町1-60,073-488-1115,アレルギー科，呼吸器内科，循環器内科,和歌山県,none,none,none,none,none,none,none
none,医療法人琉憲会 ナカイマ整形外科クリニック,岩出市金池389-1,0736-62-5558,リハビリテーション科，整形外科，皮膚科,和歌山県,none,none,none,none,none,none,none
none,none,米子市福市862-8,0859-21-7217,整形外科 リハビリテーション科,鳥取県,none,none,none,none,none,none,none
none,真理渡部歯科クリニック,松江市殿町111松江センチュリービル1F,0852-23-4182,一般歯科 矯正歯科,島根県,none,none,none,none,none,none,none
none,医療法人 あべ医院,出雲市 大津新崎町1丁目18番地4,0853-21-3100,内科，消化器内科，漢方内科,島根県,none,none,none,none,none,none,none
none,医療法人 くろたに内科クリニック,益田市久城町912-1,0856-23-7737,内科，小児科,島根県,none,none,none,none,none,none,none
none,白根医院 眼科,安来市荒島町1817-1,0854-28-9595,眼科,島根県,none,none,none,none,none,none,none
none,安田内科医院,岡山市北区清輝本町3-28,086-222-5718,アレルギー科， 呼吸器科， 総合内科,岡山県,none,none,none,none,none,none,none
none,医療法人春洋会 青井医院,玉野市宇野2-32-7,0863-21-4370,心療内科，皮膚科，精神科，総合内科,岡山県,none,none,none,none,none,none,none
none,医療法人優輝会 尾島クリニック,高梁市柿木町5,0866-22-2385,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，がん統合医療外来，サプリメント外来，予防接種，健診・ドック，内科，女性内科，婦人科，婦人科・乳腺・漢方，性感染症内科，更年期外来，栄養療法，栄養療法・点滴療法，栄養療法外来， 漢方内科，漢方外来，点滴外来，点滴療法，産婦人科，産科（外来検診）,岡山県,none,none,none,none,none,none,none
none,さくら美容クリニック,広島市中区幟町14-14広島教販ビル4F,082-212-2330,アンチエイジング，形成外科，栄養療法・点滴療法，美容内科，美容外科，美容皮膚科，自由診療,広島県,none,none,none,none,none,none,none
none,アドバンス・クリニック 福山,福山市住吉町5-8,084-999-2251,がん治療,広島県,none,none,none,none,none,none,none
none,医療法人社団女性クリニックラポール,広島市中区大手町5-3-1,082-241-6009,アトピー治療，アンチエイジング，オーソモレキュラー栄養療法・点滴療法，がん治療，がん統合医療，サプリメント外来，一般内科，乳腺科（予約制），婦人科，婦人科・乳腺・漢方，栄養療法・点滴療法，栄養療法外来，漢方内科，漢方内科　漢方皮膚科，漢方外来，漢方皮膚科，点滴外来，点滴療法，総合診療科　脳神経外科　整形外科，脳神経外科，自由診療，認知症,広島県,none,none,none,none,none,none,none
none,none,広島市安佐南区長楽寺2-13-26,082-872-4114,内科 糖尿病内科 美容皮膚科 小児科　訪問診療　オーソモレキュラー栄養療法,広島県,none,none,none,none,none,none,none
none,水入クリニック,広島市東区牛田早稲田1-23-8,082-962-0216,内科，外科，胃腸内科,広島県,none,none,none,none,none,none,none
none,女医によるファミリークリニック,広島市南区松原町5-1ビッグフロントひろしま4F,082-262-5252,内科，小児科，皮膚科,広島県,none,none,none,none,none,none,none
none,なぎさ歯科クリニック,広島市西区三篠北町19-27イケダビル2階,082-230-5233,一般歯科，歯科口腔外科，矯正歯科,広島県,none,none,none,none,none,none,none
none,医療法人CPCよつば会 広島大腸肛門クリニック,広島市西区庚午南1-35-21,診療科目,内視鏡内科，消化器内科，肛門外科,広島県,none,none,none,none,none,none,none
none,医療法人アルパーク歯科・矯正・栄養クリニック,広島市西区草津新町2-26-1アルパーク東棟8階,082-501-1117,一般歯科，矯正歯科,広島県,none,none,none,none,none,none,none
none,医療法人康知会 広大前皮ふ科内科,東広島市西条町下見4471-2マンション香月103,082-493-5650,内科，形成外科，皮膚科・美容皮膚科,広島県,none,none,none,none,none,none,none
none,こやま整形外科・内科クリニック,庄原市中本町1丁目7-5,0824-72-3900,内科，整形外科,広島県,none,none,none,none,none,none,none
none,宮崎ゆうこクリニック,広島市中区中町7-35和光中町ビル2階,082-247-1916,脳神経内科,広島県,none,none,none,none,none,none,none
none,アルパカ歯科,広島市安佐北区安佐町鈴張１９５３,082-835-1215,歯科，歯科矯正歯科,広島県,none,none,none,none,none,none,none
none,医療法人広島ステーションクリニック,広島市東区若草町11-2グランアークテラス3F,082-568-1007,内科 美容皮膚科,広島県,none,none,none,none,none,none,none
none,医療法人社団聖愛会 ぎおん牛田病院附属牛田クリニック,広島市東区牛田本町1-5-14,082-223-3020,内科，呼吸器科，外科，循環器科，整形外科,広島県,none,none,none,none,none,none,none
none,おきた内科クリニック,広島市安佐北区落合南1-11-15,082-841-0033,リウマチ科，内科，内視鏡内科，呼吸器内科，循環器内科，消化器内科，漢方内科，糖尿病内科，老年内科,広島県,none,none,none,none,none,none,none
none,海風診療所,周南市梅園町1丁目38トレーフル・プリュス 2F,0834-33-0889,脳神経内科 内科 心療内科 外科,山口県,none,none,none,none,none,none,none
none,山口嘉川クリニック,山口市嘉川1360-6宇部市営バス免地バス停前,083-988-0788,アレルギー科，リウマチ科，内科,山口県,none,none,none,none,none,none,none
none,医療法人惻隠会 木村脳神経・外科内科,防府市新田780-3,0835-21-5533,内科，内科一般，神経内科，総合内科，脳神経内科，脳神経外科，脳神経外科、神経内科、内科，自由診療，訪問診療，認知症,山口県,none,none,none,none,none,none,none
none,医療法人光翔会 石川歯科医院,宇部市昭和町4-1-17,0836-31-5060,一般歯科，小児歯科，歯周病科,山口県,none,none,none,none,none,none,none
none,あさ歯科クリニック,山陽小野田市厚狭1042-1,0836-71-0418,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，口腔外科，栄養療法・点滴療法，歯科，歯科口腔外科，歯科矯正歯科，矯正歯科，訪問診療,山口県,none,none,none,none,none,none,none
none,医療法人社団野口産婦人科医院,下関市梶栗町3-7-8,083-258-2277,産婦人科,山口県,none,none,none,none,none,none,none
none,none,熊毛郡平生町竪ケ浜777-4,0820-57-0088,none,山口県,none,none,none,none,none,none,none
none,美馬内科クリニック,徳島市大原町千代ヶ丸127-1,088-677-5171,内科 消化器内科,徳島県,none,none,none,none,none,none,none
none,none,観音寺市柞田町甲1888-1,0875-25-1577,リハビリテーション科 一般外科 消化器科 肛門科,香川県,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2020/06/1447.jpg,医療法人社団 桑島内科医院,東かがわ市三本松751,0879-25-0771,内科，漢方内科，皮膚科,香川県,"院長である桑島達郎が地元で開業して51年になります。
地域医療とともに副院長である桑島靖子が、オーソモレキュラー栄養療法と点滴治療にとりくんで10年以上になります。
副腎疲労、動脈硬化、膠原病、不妊治療、抗ガン剤治療を受けられている方の、個別の食事指導、栄養指導を行い体質改善サポートをしています。","専門分野・得意とする点滴療法
オーソモレキュラー栄養療法・点滴療法は14年前から、香川県では、一番最初に導入しています。
個別に病態にあわせた食事療法、栄養療法を組み合わせた点滴治療を行っています。","点滴や治療において心掛けていること
栄養状態が良ければ、抗ガン剤の副作用も少なく、どんな治療も続けることが出来ます。ただネット情報があふれているため、
どういった食事をしたらよいのか迷っている方がとても多いです。
当院では、個別で、状態にあわせた食事療法、栄養療法を提案し、点滴療法を行っています。","来院を検討中の方へのメッセージ
栄養状態が良いほど、どんな治療も期待する効果を得ることができます。点滴療法も栄養状態によって変わってきます。
個別にあなたにあった食事療法、栄養療法を栄養療法のスペシャリストである桑島靖子医師が提案いたします。","高濃度ビタミンＣ点滴療法（がん治療）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法",http://kuwajima.net,桑島達郎
none,医療法人哲樹会 真弓愛メディカルクリニック,高松市東ハゼ町12-7GRACIAS TAKAMATSU2・3F,診療科目,予防医療 美容内科 美容皮膚科,香川県,none,none,none,none,none,none,none
none,医療法人社団 田村クリニック,丸亀市幸町1-5-5,0877-22-8391,内科，外科，整形外科,香川県,none,none,none,none,none,none,none
none,さとこ整形外科 三浦内科 みちこ小児科クリニック,丸亀市土器町東7-886,0877-22-7311,オーソモレキュラー栄養療法・点滴療法，内科一般，小児科，整形外科,香川県,none,none,none,none,none,none,none
none,特定医療法人ブルースカイ 松井病院,観音寺市村黒町739,0875-23-2111,none,香川県,none,none,none,none,none,none,none
none,医療法人社団 まえだ整形外科外科医院,坂出市室町3-1-13,0877-46-5056,整形外科，皮膚科,香川県,none,none,none,none,none,none,none
none,医療法人社団樹人会 北条病院,松山市河野中須賀288-5,089-993-1200,内科 循環器科 整形外科 泌尿器科,愛媛県,none,none,none,none,none,none,none
none,きい麻酔科クリニック,松山市余戸西3-12-20,089-965-0005,ペインクリニック内科，漢方内科，麻酔科,愛媛県,none,none,none,none,none,none,none
none,久保クリニック,松山市木屋町2丁目5-2,089-924-3566,皮膚科,愛媛県,none,none,none,none,none,none,none
none,ローズペインクリニック,松山市空港通4-7-2,089-965-0908,整形外科痛み外来,愛媛県,none,none,none,none,none,none,none
none,医療法人 久保皮膚科クリニック,今治市馬越町3丁目3番38号,0898-34-1211,栄養療法， 皮膚科， 美容皮膚科,愛媛県,none,none,none,none,none,none,none
none,医療法人社団恵仁会 三島外科胃腸クリニック,四国中央市中之庄町116番地,0896-24-3111,ペインクリニック内科，人口透析内科，内科一般，内視鏡内科，栄養療法・点滴療法，消化器内科，漢方内科，皮膚科など幅広く対応，禁煙外来，総合内科，胃腸内科，腎臓内科,愛媛県,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2022/08/gaikan.png,医療法人 中矢歯科医院,伊予郡松前町大字永田298-13,089-992-9218,歯科 歯科口腔外科,愛媛県,"歯科・歯科口腔外科を標ぼうにかかげて2012年4月に松前町で開院しました。
当院の目標は「患者様を幸せにすること」です。患者様が幸せになることは何でも取り組んでおります。
当院が特に力を入れているのはインプラント治療、マウスピース矯正治療そして高濃度ビタミンCです。
インプラント治療を行う際にも静脈内鎮静法を行っており、点滴を取ることにおいては歯科医院であっても日常的に行っております。インプラント治療においても高濃度ビタミンC点滴を併用することで創傷治癒に役立てております。院内生産できるものはすべて院内で作製して患者様へ提供することに注力しております。
女性の技工士が3名在籍していて３Dプリンタまで取り揃えています。
第5世代の最新のマウスピース矯正装置も取り扱っています。時代の一歩先を見据えてデジタル化を促進しております。","専門分野・得意とする点滴療法
・静脈内鎮静法を併用して難症例まで対応しております。
無歯顎症例対応可
ガイデッドサージェリーも院内生産できます。
・マウスピース矯正治療
最新の第5世代マウスピースの使用が可能です。
変形しても元の形状に戻ります。何度でも煮沸消毒可能です。
デジタルスキャンとCTから院長が設計して院内生産しております。外注しない分リーズナブルな価格提供ができています。
・高濃度ビタミンC点滴
点滴療法研究会が推奨する高濃度ビタミンCを使用しています。","点滴や治療において心掛けていること
院長自らが実際に治療を受けていて、どういったときに患者様が痛いのか、こういったときに困るのかを実際に体験していることにより患者様と共感して治療を進めることができます。
【院長の体験談】
高濃度ビタミンC点滴は毎月行っています。患者様へのルート確保は院長が行いますが、院長のルート確保はスタッフにお願いしています。高濃度ビタミンC点滴を始めてから、それまで口角炎に悩まされていたのですがそれが治りました。もちろん過度の睡眠不足の時にはでますが。風邪をひかなくなりました。インフルエンザにかからなくなりました。お肌がもっちもちになりました。時に点滴後は肌の艶の改善を明確に実感しております。など率直な実体験を患者様へ還元いたします。","来院を検討中の方へのメッセージ
治療を実際に受けるまでは、本当に効果があるのだろうか。と疑問に感じる方がほとんどだと思います。
私も実際始める前は効果に疑問を抱いていた一人です。しかし続けて経験することで効果を身をもって感じております。1回では効果が伝わりにくいのでできれば3回は続けて頂ければ納得していただけます。
治療に興味はあるけど心配だわ。と思っているのであれば一度相談に来院していただければ幸いです。",高濃度ビタミンＣ点滴療法（アンチエイジング）,http://www.nakaya-dental.com,中矢 賢史
none,医療法人泊和会 ごめん林眼科,南国市下野田60-1,088-864-6500,,高知県,none,none,none,none,none,none,none
none,none,高知市北金田11-22ソフィアビル5階,088-856-7511,リハビリテーション科， 内科,高知県,none,none,none,none,none,none,none
none,医療法人喜和会 喜多村クリニック,大野城市錦町4-3-8,092-581-6640,がん治療 外科 消化器内科,福岡県,none,none,none,none,none,none,none
none,かたやま脳外科内科クリニック,北九州市小倉南区企救丘3-17-3,093-961-0019,脳神経外科、神経内科、内科,福岡県,none,none,none,none,none,none,none
none,医療法人FAA おおつかクリニック,福岡市早良区次郎丸2-10-43次郎丸クリニックビル2階,092-874-8171,アンチエイジング 内科 在宅診療,福岡県,none,none,none,none,none,none,none
none,もり歯科医院,北九州市小倉南区中貫1-14-13,093-472-0775,一般歯科,福岡県,none,none,none,none,none,none,none
none,none,北九州市小倉北区京町3-1-1セントシティ地下1F,093-533-8899,矯正歯科 / インプラント / 噛み合わせ / 一般歯科 / 小児歯科 / 歯科口腔外科,福岡県,none,none,none,none,none,none,none
none,none,北九州市小倉南区横代497-26,093-965-6480,歯科,福岡県,none,none,none,none,none,none,none
none,clara dental clinic,北九州市小倉大門1-3-13大門ヒルズ勝山公園1F,,none,福岡県,none,none,none,none,none,none,none
none,医療法人 浜田病院,北九州市八幡西区黒崎3丁目8-7,093-621-0198,リハビリテーション科，一般外科，内科，整形外科，肛門外科，胃腸内科,福岡県,none,none,none,none,none,none,none
none,医療法人永樹会 松野歯科医院,北九州市八幡西区浅川日の峯1-22-23,093-603-7372,小児歯科，矯正歯科、一般歯科、口腔外科,福岡県,none,none,none,none,none,none,none
